ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,YEAR,Predicted_Sales
10318,31,100.53,9,3116.43,2019-11-02,976,Shipped,Planes,84,S18_2581,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Medium,2019,3112.8849708429852
10327,45,106.26,8,4781.7,2019-11-10,969,Resolved,Planes,84,S18_2581,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,2019,4756.12202310096
10339,27,104.1,2,2810.7,2019-11-23,957,Shipped,Planes,84,S18_2581,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small,2019,2827.0582171122433
10353,27,130.21,1,3515.67,2019-12-04,947,Shipped,Planes,84,S18_2581,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium,2019,3748.026203107953
10374,42,69.27,2,2909.34,2020-02-02,888,Shipped,Planes,84,S18_2581,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Small,2020,3142.575489611222
10386,21,74.77,18,1570.17,2020-03-01,861,Resolved,Planes,84,S18_2581,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2020,1174.8874241545373
10398,34,76.88,15,2613.92,2020-03-30,833,Shipped,Planes,84,S18_2581,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,2020,2587.5001113499657
10401,42,76.03,3,3193.26,2020-04-03,830,On Hold,Planes,84,S18_2581,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Medium,2020,3381.018369171965
10416,15,98.84,4,1482.6,2020-05-10,794,Shipped,Planes,84,S18_2581,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,2020,1406.2742892654205
10107,29,70.87,6,2055.23,2018-02-24,1601,Shipped,Motorcycles,60,S18_2625,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,2018,1860.8242052516443
10120,46,58.15,4,2674.9,2018-04-29,1538,Shipped,Motorcycles,60,S18_2625,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,3162.0939976787076
10134,30,61.78,6,1853.4,2018-07-01,1476,Shipped,Motorcycles,60,S18_2625,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Small,2018,1643.1336296016098
10145,30,49.67,10,1490.1,2018-08-25,1422,Shipped,Motorcycles,60,S18_2625,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Small,2018,1215.9822580808113
10168,46,61.18,5,2814.28,2018-10-28,1359,Shipped,Motorcycles,60,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small,2018,3268.9700220972063
10180,25,64.2,13,1605.0,2018-11-11,1346,Shipped,Motorcycles,60,S18_2625,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Small,2018,1213.8058706478241
10188,32,65.42,5,2093.44,2018-11-18,1340,Shipped,Motorcycles,60,S18_2625,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,1977.4009445760094
10210,40,49.67,3,1986.8,2019-01-12,1286,Shipped,Motorcycles,60,S18_2625,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small,2019,2245.357234135424
10223,28,60.57,5,1695.96,2019-02-20,1248,Shipped,Motorcycles,60,S18_2625,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2019,1394.578769853927
10236,23,55.72,2,1281.56,2019-04-03,1207,Shipped,Motorcycles,60,S18_2625,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Small,2019,708.8190975263833
10251,29,61.18,6,1774.22,2019-05-18,1163,Shipped,Motorcycles,60,S18_2625,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Small,2019,1519.0325628043665
10263,34,58.75,6,1997.5,2019-06-28,1123,Shipped,Motorcycles,60,S18_2625,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Small,2019,1948.007595604956
10275,37,63.6,5,2353.2,2019-07-23,1099,Shipped,Motorcycles,60,S18_2625,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,2019,2427.892272721577
10285,20,49.06,10,981.2,2019-08-27,1065,Shipped,Motorcycles,60,S18_2625,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Small,2019,165.09098668122124
10298,32,48.46,2,1550.72,2019-09-27,1035,Shipped,Motorcycles,60,S18_2625,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Small,2019,1379.1773887549734
10308,34,52.09,3,1771.06,2019-10-15,1018,Shipped,Motorcycles,60,S18_2625,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small,2019,1713.0919775761768
10318,42,52.7,5,2213.4,2019-11-02,1001,Shipped,Motorcycles,60,S18_2625,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,2019,2558.1082537648454
10329,38,138.58,12,5266.04,2019-11-15,989,Shipped,Motorcycles,60,S18_2625,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium,2019,5175.570466993385
10339,30,62.16,1,1864.8,2019-11-23,982,Shipped,Motorcycles,60,S18_2625,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small,2019,1656.5372234230717
10362,23,49.67,3,1142.41,2020-01-05,940,Shipped,Motorcycles,60,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small,2020,495.41977484258314
10374,22,53.3,4,1172.6,2020-02-02,913,Shipped,Motorcycles,60,S18_2625,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Small,2020,520.5218708474022
10389,39,179.0,5,6981.0,2020-03-03,884,Shipped,Motorcycles,60,S18_2625,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2020,6704.227075818552
10402,55,55.72,2,3064.6,2020-04-07,850,Shipped,Motorcycles,60,S18_2625,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium,2020,4002.819020901142
10417,36,61.18,6,2202.48,2020-05-13,815,Disputed,Motorcycles,60,S18_2625,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2020,2239.5950460425947
10101,26,145.13,1,3773.38,2018-01-09,1671,Shipped,Vintage Cars,168,S18_2795,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Medium,2018,4171.356126071468
10110,31,163.69,1,5074.39,2018-03-18,1604,Shipped,Vintage Cars,168,S18_2795,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,2018,5340.703354431228
10125,34,190.69,2,6483.46,2018-05-21,1541,Shipped,Vintage Cars,168,S18_2795,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,2018,6601.876460877797
10139,41,194.06,8,7956.46,2018-07-16,1486,Shipped,Vintage Cars,168,S18_2795,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Large,2018,7441.307657743201
10149,23,183.94,5,4230.62,2018-09-12,1429,Shipped,Vintage Cars,168,S18_2795,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,Taylor,Sue,Medium,2018,5231.473833810177
10173,22,156.94,7,3452.68,2018-11-05,1376,Shipped,Vintage Cars,168,S18_2795,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium,2018,4176.1757225745305
10182,21,145.13,4,3047.73,2018-11-12,1370,Shipped,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2018,3656.6686380441624
10193,22,167.06,8,3675.32,2018-11-21,1362,Shipped,Vintage Cars,168,S18_2795,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Medium,2018,4533.1345896092525
10205,40,187.31,3,7492.4,2018-12-03,1351,Shipped,Vintage Cars,168,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Large,2018,7100.280006730193
10214,50,190.69,1,9534.5,2019-01-26,1298,Shipped,Vintage Cars,168,S18_2795,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Large,2019,8248.876422565176
10227,29,192.38,4,5579.02,2019-03-02,1264,Shipped,Vintage Cars,168,S18_2795,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,6146.7996927406775
10244,43,138.38,8,5950.34,2019-04-29,1207,Shipped,Vintage Cars,168,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,5683.203431956762
10255,24,155.25,1,3726.0,2019-06-04,1172,Shipped,Vintage Cars,168,S18_2795,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,Medium,2019,4322.439997895267
10280,22,202.5,10,4455.0,2019-08-17,1099,Shipped,Vintage Cars,168,S18_2795,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Medium,2019,5783.1960765371705
10289,43,192.38,3,8272.34,2019-09-03,1083,Shipped,Vintage Cars,168,S18_2795,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Large,2019,7587.924659217134
10304,20,178.88,14,3577.6,2019-10-11,1046,Shipped,Vintage Cars,168,S18_2795,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium,2019,4744.181907476433
10312,25,155.25,11,3881.25,2019-10-21,1037,Shipped,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2019,4425.377495500728
10322,36,161.04,2,5797.44,2019-11-04,1024,Shipped,Vintage Cars,168,S18_2795,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Medium,2019,5761.918411861497
10332,24,52.67,1,1264.08,2019-11-17,1012,Shipped,Vintage Cars,168,S18_2795,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,2019,704.1751184069535
10347,21,229.3,6,4815.3,2019-11-29,1001,Shipped,Vintage Cars,168,S18_2795,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,2019,6625.564669497969
10356,30,148.74,1,4462.2,2019-12-09,992,Shipped,Vintage Cars,168,S18_2795,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Medium,2019,4710.4402577972005
10367,32,94.79,7,3033.28,2020-01-12,959,Resolved,Vintage Cars,168,S18_2795,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Medium,2020,3013.3576565137337
10380,21,47.18,8,990.78,2020-02-16,925,Shipped,Vintage Cars,168,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2020,201.71596748576576
10390,26,78.11,7,2030.86,2020-03-04,909,Shipped,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,2020,1807.3854473494293
10421,35,155.25,1,5433.75,2020-05-29,824,In Process,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2020,5454.75247155534
10109,26,121.44,1,3157.44,2018-03-10,1636,Shipped,Classic Cars,132,S18_2870,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Medium,2018,3335.747869149279
10123,46,112.2,3,5161.2,2018-05-20,1566,Shipped,Classic Cars,132,S18_2870,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Medium,2018,5068.578855705061
10137,37,117.48,3,4346.76,2018-07-10,1516,Shipped,Classic Cars,132,S18_2870,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,2018,4328.380786143593
10148,27,130.68,10,3528.36,2018-09-11,1454,Shipped,Classic Cars,132,S18_2870,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,3764.604332308182
10161,23,138.6,9,3187.8,2018-10-17,1419,Shipped,Classic Cars,132,S18_2870,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2018,3632.2134552178577
10172,39,154.44,7,6023.16,2018-11-05,1401,Shipped,Classic Cars,132,S18_2870,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Medium,2018,5837.93164356828
10181,27,143.88,3,3884.76,2018-11-12,1395,Shipped,Classic Cars,132,S18_2870,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,4230.202854527383
10192,38,130.68,8,4965.84,2018-11-20,1388,Shipped,Classic Cars,132,S18_2870,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Medium,2018,4896.916805968255
10204,27,154.44,14,4169.88,2018-12-02,1377,Shipped,Classic Cars,132,S18_2870,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,2018,4602.681672302745
10212,40,122.76,7,4910.4,2019-01-16,1333,Shipped,Classic Cars,132,S18_2870,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,4823.432687847656
10226,24,134.64,5,3231.36,2019-02-26,1293,Shipped,Classic Cars,132,S18_2870,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Medium,2019,3595.471396157558
10241,44,155.76,12,6853.44,2019-04-13,1248,Shipped,Classic Cars,132,S18_2870,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,Medium,2019,6399.1789838175055
10253,37,139.92,2,5177.04,2019-06-01,1200,Cancelled,Classic Cars,132,S18_2870,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium,2019,5119.898273916236
10266,20,141.24,3,2824.8,2019-07-06,1166,Shipped,Classic Cars,132,S18_2870,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,2019,3416.5206668453156
10278,39,110.88,3,4324.32,2019-08-06,1136,Shipped,Classic Cars,132,S18_2870,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Medium,2019,4301.456520244913
10287,44,114.84,1,5052.96,2019-08-30,1113,Shipped,Classic Cars,132,S18_2870,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,2019,4955.823564937979
10301,22,146.52,5,3223.44,2018-10-05,1443,Shipped,Classic Cars,132,S18_2870,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Medium,2018,3808.6350709439184
10311,43,122.76,10,5278.68,2019-10-16,1068,Shipped,Classic Cars,132,S18_2870,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,5132.245180664039
10321,27,105.6,7,2851.2,2019-11-04,1050,Shipped,Classic Cars,132,S18_2870,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Small,2019,2879.9671400916977
10331,26,64.9,10,1687.4,2019-11-17,1038,Shipped,Classic Cars,132,S18_2870,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Small,2019,1341.434198977031
10343,25,52.32,3,1308.0,2019-11-24,1032,Shipped,Classic Cars,132,S18_2870,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,2019,794.7672006505427
10366,49,125.4,2,6144.6,2020-01-10,986,Shipped,Classic Cars,132,S18_2870,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Cartrain,Pascale,Medium,2020,5842.989870740647
10379,29,176.8,5,5127.2,2020-02-10,956,Shipped,Classic Cars,132,S18_2870,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2020,5597.252346060742
10407,41,155.76,12,6386.16,2020-04-22,885,On Hold,Classic Cars,132,S18_2870,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,2020,6090.366491001122
10419,55,139.92,2,7695.6,2020-05-17,861,Shipped,Classic Cars,132,S18_2870,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Large,2020,6972.773230814536
10103,27,83.07,12,2242.89,2018-01-29,1701,Shipped,Vintage Cars,101,S18_2949,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,2018,2085.2751169402873
10112,23,110.43,2,2539.89,2018-03-24,1648,Shipped,Vintage Cars,101,S18_2949,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Small,2018,2638.583881663698
10126,31,90.17,12,2795.27,2018-05-28,1584,Shipped,Vintage Cars,101,S18_2949,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,2018,2747.460676131551
10139,46,120.56,1,5545.76,2018-07-16,1536,Shipped,Vintage Cars,101,S18_2949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,2018,5363.457919777223
10150,47,91.18,9,4285.46,2018-09-19,1472,Shipped,Vintage Cars,101,S18_2949,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,2018,4430.085979291764
10163,31,107.39,2,3329.09,2018-10-20,1442,Shipped,Vintage Cars,101,S18_2949,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Medium,2018,3354.8551119356916
10174,46,121.57,5,5592.22,2018-11-06,1426,Shipped,Vintage Cars,101,S18_2949,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Medium,2018,5399.083261250055
10183,37,89.15,9,3298.55,2018-11-13,1420,Shipped,Vintage Cars,101,S18_2949,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Medium,2018,3329.1075941382896
10193,28,93.21,1,2609.88,2018-11-21,1413,Shipped,Vintage Cars,101,S18_2949,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,2545.8769338868624
10206,37,90.17,7,3336.29,2018-12-05,1400,Shipped,Vintage Cars,101,S18_2949,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium,2018,3365.0856617643185
10215,49,112.45,4,5510.05,2019-01-29,1346,Shipped,Vintage Cars,101,S18_2949,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Medium,2019,5386.209502351355
10228,24,104.35,3,2504.4,2019-03-10,1307,Shipped,Vintage Cars,101,S18_2949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,Small,2019,2527.0638781257685
10244,30,117.52,1,3525.6,2019-04-29,1258,Shipped,Vintage Cars,101,S18_2949,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2019,3609.2292075181485
10257,50,88.14,1,4407.0,2019-06-14,1213,Shipped,Vintage Cars,101,S18_2949,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,2019,4631.669721536452
10270,31,96.24,10,2983.44,2019-07-19,1179,Shipped,Vintage Cars,101,S18_2949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,2019,2961.5654511217444
10280,46,111.44,3,5126.24,2019-08-17,1151,Shipped,Vintage Cars,101,S18_2949,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Medium,2019,5041.771668062137
10291,47,121.57,12,5713.79,2019-09-08,1130,Shipped,Vintage Cars,101,S18_2949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2019,5502.020758855518
10304,46,100.3,7,4613.8,2019-10-11,1098,Shipped,Vintage Cars,101,S18_2949,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium,2019,4648.834733401386
10312,37,100.3,4,3711.1,2019-10-21,1089,Shipped,Vintage Cars,101,S18_2949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2019,3722.397254952237
10322,33,106.81,12,3524.73,2019-11-04,1076,Shipped,Vintage Cars,101,S18_2949,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Medium,2019,3540.271990261226
10347,48,100.3,9,4814.4,2019-11-29,1052,Shipped,Vintage Cars,101,S18_2949,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,2019,4854.709728612309
10357,41,87.13,6,3572.33,2019-12-10,1042,Shipped,Vintage Cars,101,S18_2949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2019,3669.6069016144684
10369,42,109.08,1,4581.36,2020-01-20,1002,Shipped,Vintage Cars,101,S18_2949,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Medium,2020,4546.778305485952
10391,32,45.25,6,1448.0,2020-03-09,954,Shipped,Vintage Cars,101,S18_2949,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,1265.95229357894
10423,10,88.14,1,881.4,2020-05-30,873,In Process,Vintage Cars,101,S18_2949,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small,2020,514.1698173180039
10103,35,57.46,14,2011.1,2018-01-29,1726,Shipped,Vintage Cars,62,S18_2957,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,2018,2005.4434194480855
